student,course,Year_num,Year,Grade
1824962,SSC2049,2010,2010-2011,8.8
1824962,PRO3006,2010,2010-2011,6.4
1824962,EUS3000,2010,2010-2011,8.5
1824962,EUS3001,2010,2010-2011,9
1824962,SSC3011,2010,2010-2011,6.7
1824962,SSC3048,2010,2010-2011,7.4
1824962,SSC2047,2010,2010-2011,9.5
1824962,SSC2053,2010,2010-2011,6.8
1824962,COR1002,2010,2010-2011,6.3
1824962,CAP3000,2010,2010-2011,8.6
1824986,SCI2012,2010,2010-2011,8.7
1824986,SSC3038,2010,2010-2011,8.3
1824986,HUM2044,2010,2010-2011,9
1824986,SSC3040,2010,2010-2011,8.6
1824986,CAP3000,2010,2010-2011,8.8
1824986,SAE0001,2010,2010-2011,9
1824986,SAE0002,2010,2010-2011,9
1824986,SAE0003,2010,2010-2011,9
1824986,SAE0004,2010,2010-2011,8
1824986,SAE0005,2010,2010-2011,8
1824986,SAE0006,2010,2010-2011,9
1575491,SSC2043,2010,2010-2011,8.3
1575491,SSC2046,2010,2010-2011,8.2
1575491,CAP3000,2010,2010-2011,9.2
1575491,SSC1026,2010,2010-2011,7.7
1575491,SSC3047,2010,2010-2011,9.5
666305,CAP3000,2010,2010-2011,7.7
666305,CAP3000,2010,2010-2011,1.7
1244720,SSC3010,2010,2010-2011,7.7
1245515,SKI2007,2010,2010-2011,7.8
1245515,SCI2020,2010,2010-2011,5.5
1245515,HUM1012,2010,2010-2011,7.1
1245515,COR1002,2010,2010-2011,2.5
1245515,COR1002,2010,2010-2011,5.3
1245515,SCI1016,2010,2010-2011,5.7
1245515,PRO2003,2010,2010-2011,6.9
1245515,HUM3041,2010,2010-2011,0
1245515,HUM3041,2010,2010-2011,8
1245515,HUM2047,2010,2010-2011,5
1245515,HUM2047,2010,2010-2011,6.5
1245515,HUM2043,2010,2010-2011,6.7
1245515,HUM3042,2010,2010-2011,8
1245515,SKI1005,2010,2010-2011,3.6
1245515,SKI1005,2010,2010-2011,4.8
1251905,SSC2043,2010,2010-2011,7.4
1251905,SSC2046,2010,2010-2011,7.8
1251905,CAP3000,2010,2010-2011,7.6
1251905,SSC3044,2010,2010-2011,8.5
1251905,SSC2049,2010,2010-2011,9
1251905,SKI2001,2010,2010-2011,7
1252253,SSC2046,2010,2010-2011,7.2
1252253,SSC3049,2010,2010-2011,7
1252253,SSC1007,2010,2010-2011,6.5
1252253,CAP3000,2010,2010-2011,7
1581962,CAP3000,2010,2010-2011,8
1581962,SCI3022,2010,2010-2011,7.7
1581962,EXT0002,2010,2010-2011,6
1581986,SSC3010,2010,2010-2011,2.5
1581986,HUM2022,2010,2010-2011,0
1581986,SKI2083,2010,2010-2011,0
1581986,SCI2034,2010,2010-2011,4.1
1581986,SCI2033,2010,2010-2011,0.7
1582058,COR1003,2010,2010-2011,5.5
1582058,SSC1009,2010,2010-2011,6.6
1582058,CAP3000,2010,2010-2011,8.7
1582058,SSC1026,2010,2010-2011,6.8
1582058,SCI2010,2010,2010-2011,5
1582058,SCI2031,2010,2010-2011,8
1582187,SSC3036,2010,2010-2011,5.5
1582187,SSC2046,2010,2010-2011,7.2
1582187,COR1002,2010,2010-2011,7.3
1582187,SCI2034,2010,2010-2011,5.7
1582187,SKI3050,2010,2010-2011,7.5
1582187,SKI3051,2010,2010-2011,7.4
1582187,PRO3006,2010,2010-2011,7.4
1582187,SCI2012,2010,2010-2011,6
1582187,SSC3038,2010,2010-2011,6.8
1582187,CAP3000,2010,2010-2011,6.6
1582187,SSC2008,2010,2010-2011,7.2
1582187,SSC3002,2010,2010-2011,6.8
1582253,SCI1009,2010,2010-2011,7.5
1582253,COR1005,2010,2010-2011,8.3
1582253,COR1002,2010,2010-2011,9.3
1582253,SCI1016,2010,2010-2011,8.7
1582253,CAP3000,2010,2010-2011,8.8
1586324,CAP3000,2010,2010-2011,9.2
1586324,EBC2100,2010,2010-2011,7.5
1586324,EBC2063,2010,2010-2011,8
1839431,SCI2010,2010,2010-2011,8.6
1839431,SSC2004,2010,2010-2011,8.8
1839431,SCI3048,2010,2010-2011,6.6
1839431,SAE0001,2010,2010-2011,6.5
1839431,SAE0002,2010,2010-2011,6.5
1839431,SAE0003,2010,2010-2011,7
1587752,RCA5000,2010,2010-2011,8
1261943,SKI3050,2010,2010-2011,7.6
1261943,SSC2043,2010,2010-2011,5.8
1261943,SSC3045,2010,2010-2011,7.2
1261943,SKI3051,2010,2010-2011,8.5
1261943,SSC3033,2010,2010-2011,7.6
1261943,SSC2028,2010,2010-2011,7
1261943,PRO3006,2010,2010-2011,8.1
1261943,HUM1003,2010,2010-2011,7.5
1261943,SSC2018,2010,2010-2011,7.7
1261943,SSC2008,2010,2010-2011,6.3
1261943,CAP3000,2010,2010-2011,8
1588949,HUM2003,2010,2010-2011,6.3
1588949,CAP3000,2010,2010-2011,7.8
1588949,COR1002,2010,2010-2011,7.5
1588949,SSC3047,2010,2010-2011,8.5
1588949,SSC3047,2010,2010-2011,4.4
1588949,SKI2005,2010,2010-2011,7.5
1588949,SSC2037,2010,2010-2011,6.4
1588949,SSC3038,2010,2010-2011,5.6
1588949,SKI2007,2010,2010-2011,7.3
1588997,HUM2046,2010,2010-2011,8.5
1588997,SSC2041,2010,2010-2011,8.5
1588997,HUM3047,2010,2010-2011,8.2
1588997,SSC3047,2010,2010-2011,8.6
1588997,CAP3000,2010,2010-2011,8.9
1846499,COR1003,2010,2010-2011,2.1
1846499,SKI3050,2010,2010-2011,6
1846499,HUM1012,2010,2010-2011,5.1
1846499,COR1002,2010,2010-2011,0.3
1846499,SKI3051,2010,2010-2011,5.5
1846499,SSC1026,2010,2010-2011,4.7
1846499,PRO3006,2010,2010-2011,4.4
1846499,SCI3004,2010,2010-2011,6.6
1846499,SSC1025,2010,2010-2011,4
1846499,COR1004,2010,2010-2011,4.3
1846499,SCI3048,2010,2010-2011,5.6
1846508,SKI3050,2010,2010-2011,7.6
1846508,SSC2020,2010,2010-2011,7
1846508,SKI3051,2010,2010-2011,7.9
1846508,SSC1026,2010,2010-2011,8.7
1846508,HUM1013,2010,2010-2011,8.8
1846508,PRO2003,2010,2010-2011,8.1
1846508,PRO3006,2010,2010-2011,7.8
1846508,SSC3036,2010,2010-2011,8.4
1846508,SCI1016,2010,2010-2011,8.9
1846508,SSC2038,2010,2010-2011,8.5
1846508,SCI2033,2010,2010-2011,8.9
1846508,CAP3000,2010,2010-2011,8.3
1846508,SSC2008,2010,2010-2011,8.6
1846508,SSC2051,2010,2010-2011,9.2
1846508,SKI2059,2010,2010-2011,9
1846589,HUM3019,2010,2010-2011,9
1846589,SCI2012,2010,2010-2011,8.1
1846589,COR1002,2010,2010-2011,9.5
1846589,HUM2052,2010,2010-2011,8.8
1846589,SAE0006,2010,2010-2011,9
1846589,SAE0007,2010,2010-2011,9
1846589,SAE0005,2010,2010-2011,8.5
1846589,SAE0008,2010,2010-2011,9
1846589,SAE0009,2010,2010-2011,9
1846589,CAP3000,2010,2010-2011,8.6
1846637,SKI3050,2010,2010-2011,5.8
1846637,SSC3030,2010,2010-2011,6.9
1846637,SSC3036,2010,2010-2011,7.5
1846637,SKI3051,2010,2010-2011,6.5
1846637,SSC3032,2010,2010-2011,7.4
1846637,SSC3037,2010,2010-2011,7.9
1846637,PRO3006,2010,2010-2011,6.2
1846637,SCI2010,2010,2010-2011,6
1846637,SCI2010,2010,2010-2011,5.2
1846637,SSC2039,2010,2010-2011,7.6
1846637,CAP3000,2010,2010-2011,8.1
1846637,HUM2043,2010,2010-2011,6
1846637,SSC2012,2010,2010-2011,7.9
1846661,HUM1003,2010,2010-2011,7.3
1846661,SCI2012,2010,2010-2011,6.3
1846661,SSC1006,2010,2010-2011,7.5
1846661,SSC2047,2010,2010-2011,7.6
1846661,PRO3008,2010,2010-2011,8.3
1846661,SKI2050,2010,2010-2011,8.6
1846661,SKI2051,2010,2010-2011,8.3
1846661,SAS2001,2010,2010-2011,8.5
1846661,SAS2002,2010,2010-2011,8.5
1846661,SAS3001,2010,2010-2011,8.5
1846661,SAS3002,2010,2010-2011,8.5
1846661,SAS3003,2010,2010-2011,7
1846661,SAS3004,2010,2010-2011,5.5
1846685,SCI2012,2010,2010-2011,5
1846685,SCI2012,2010,2010-2011,7.7
1846685,SSC3038,2010,2010-2011,7.3
1846685,CAP3000,2010,2010-2011,8
1846685,COR1002,2010,2010-2011,5.8
1846685,SSC3040,2010,2010-2011,7.2
1846685,SKI2005,2010,2010-2011,7.5
1846685,SAE0001,2010,2010-2011,6
1846685,SAE0002,2010,2010-2011,6
1846685,SAE0003,2010,2010-2011,6
1846685,SAE0004,2010,2010-2011,6
1846685,SAE0005,2010,2010-2011,7
1846742,SSC3010,2010,2010-2011,6.2
1846742,SKI2049,2010,2010-2011,7.6
1846742,SKI2019,2010,2010-2011,6.2
1846742,SSC1026,2010,2010-2011,4.2
1846742,SCI2018,2010,2010-2011,2.1
1846742,EBC2138,2010,2010-2011,8
1846742,PRO2004,2010,2010-2011,7.6
1846742,SAS2001,2010,2010-2011,8
1846742,SAS2002,2010,2010-2011,7.5
1846742,SAS2003,2010,2010-2011,8.5
1846742,SAS2004,2010,2010-2011,8
1846742,SAS3001,2010,2010-2011,8
1846742,SAS3002,2010,2010-2011,7
1846832,SKI2007,2010,2010-2011,7.1
1846832,SSC3030,2010,2010-2011,5.5
1846832,SSC3010,2010,2010-2011,5.9
1846832,SSC3044,2010,2010-2011,7
1846832,SSC3044,2010,2010-2011,4.5
1846832,HUM1013,2010,2010-2011,4.3
1846832,HUM1013,2010,2010-2011,4.8
1846832,SKI2084,2010,2010-2011,6.7
1846832,PRO2004,2010,2010-2011,7.6
1846832,SSC2006,2010,2010-2011,4.7
1846832,SSC3038,2010,2010-2011,7.2
1846832,CAP3000,2010,2010-2011,8.2
1846832,SSC3032,2010,2010-2011,7.3
1846832,SKI1004,2010,2010-2011,5.2
1846832,SKI1004,2010,2010-2011,8.4
1846832,SKI3052,2010,2010-2011,7.4
1846832,SSC3040,2010,2010-2011,7.8
1846856,PRO3008,2010,2010-2011,7.8
1846856,SKI2030,2010,2010-2011,8.3
1846856,SSC3048,2010,2010-2011,7.1
1846856,CAP3000,2010,2010-2011,8.7
1846856,HUM2044,2010,2010-2011,6.6
1846856,SSC2026,2010,2010-2011,7.5
1846856,SSC2052,2010,2010-2011,5.8
1846856,SAE0001,2010,2010-2011,8.5
1846856,SAE0002,2010,2010-2011,8
1846856,SAE0003,2010,2010-2011,7
1846856,SAE0004,2010,2010-2011,8
1846880,SSC3045,2010,2010-2011,8
1846880,SSC2019,2010,2010-2011,6.2
1846880,HUM3045,2010,2010-2011,3.9
1846880,HUM3045,2010,2010-2011,6.7
1846880,SSC3044,2010,2010-2011,7.5
1846880,SKI2084,2010,2010-2011,6.8
1846880,PRO3008,2010,2010-2011,7.4
1846880,SCI2012,2010,2010-2011,5
1846880,SCI2012,2010,2010-2011,6.1
1846880,SKI2011,2010,2010-2011,9.2
1846880,SSC3048,2010,2010-2011,7.3
1846880,SKI1004,2010,2010-2011,7.4
1846880,COR1002,2010,2010-2011,6.7
1846880,SSC2047,2010,2010-2011,8.4
1846880,COR1004,2010,2010-2011,7.9
1847009,SCI2012,2010,2010-2011,8
1847009,SSC2037,2010,2010-2011,8
1847009,SSC3040,2010,2010-2011,8
1847009,SSC2051,2010,2010-2011,8.7
1847009,CAP3000,2010,2010-2011,8.6
1847009,SAE0001,2010,2010-2011,8
1847009,SAE0002,2010,2010-2011,7
1847009,SAE0003,2010,2010-2011,7
1847009,SAE0004,2010,2010-2011,7
1847033,HUM1003,2010,2010-2011,6.5
1847033,SSC3048,2010,2010-2011,7
1847033,SSC3032,2010,2010-2011,5.9
1847033,SCI2012,2010,2010-2011,0
1847033,SCI1006,2010,2010-2011,8
1847033,PRO2004,2010,2010-2011,8
1847033,SAE0001,2010,2010-2011,6
1847033,SAE0002,2010,2010-2011,6
1847033,SAE0003,2010,2010-2011,6
1847033,SAE0005,2010,2010-2011,6
1847033,SAE0006,2010,2010-2011,7
1847033,SAE0004,2010,2010-2011,6
1847033,CAP3000,2010,2010-2011,7.9
1847033,EXT0001,2010,2010-2011,7
1847057,CAP3000,2010,2010-2011,8.9
1847057,SSC3012,2010,2010-2011,7.2
1847057,SSC3047,2010,2010-2011,8.6
1847123,SSC2039,2010,2010-2011,7.7
1847123,SSC3011,2010,2010-2011,7.4
1847123,SKI2085,2010,2010-2011,6.6
1847123,COR1002,2010,2010-2011,7.5
1847123,SSC3040,2010,2010-2011,7.9
1847123,SKI3052,2010,2010-2011,7.1
1847123,SAE0001,2010,2010-2011,8
1847123,SAE0002,2010,2010-2011,7
1847123,SAE0003,2010,2010-2011,8
1847123,SAE0004,2010,2010-2011,8
1847123,SAE0005,2010,2010-2011,8
1847123,SAE0006,2010,2010-2011,8
1847147,COR1003,2010,2010-2011,4.2
1847147,COR1003,2010,2010-2011,5.5
1847147,SKI3050,2010,2010-2011,7.1
1847147,SSC2041,2010,2010-2011,6.3
1847147,HUM3040,2010,2010-2011,5.5
1847147,SKI3051,2010,2010-2011,6.1
1847147,SSC3047,2010,2010-2011,6
1847147,PRO3006,2010,2010-2011,6
1847147,HUM3019,2010,2010-2011,7
1847147,SKI1004,2010,2010-2011,5.2
1847147,SKI1004,2010,2010-2011,6.2
1847147,SCI2012,2010,2010-2011,5.6
1847147,SKI2049,2010,2010-2011,5.9
1847147,COR1002,2010,2010-2011,4.3
1847147,COR1002,2010,2010-2011,5
1847147,HUM2049,2010,2010-2011,3.4
1847147,PRO3008,2010,2010-2011,8.2
1847195,SSC2037,2010,2010-2011,9.3
1847195,SSC2038,2010,2010-2011,0
1847195,SSC3048,2010,2010-2011,8.5
1847195,CAP3000,2010,2010-2011,9
1847195,SSC3032,2010,2010-2011,8.1
1847195,SSC2034,2010,2010-2011,8.9
1847252,HUM3036,2010,2010-2011,8.6
1847252,SSC2019,2010,2010-2011,8.8
1847252,SKI2008,2010,2010-2011,9.3
1847252,COR1002,2010,2010-2011,9.6
1847252,SCI2034,2010,2010-2011,9.1
1847252,SSC2006,2010,2010-2011,2.7
1847252,SSC2006,2010,2010-2011,8
1847252,SSC3023,2010,2010-2011,8.4
1847252,SCI3046,2010,2010-2011,8.1
1847252,EXT0004,2010,2010-2011,9
1592582,COR1005,2010,2010-2011,8.5
1592582,SKI3050,2010,2010-2011,7.5
1592582,SCI2018,2010,2010-2011,6.4
1592582,HUM3045,2010,2010-2011,8.1
1592582,SKI3051,2010,2010-2011,7.8
1592582,PRO3006,2010,2010-2011,7.6
1592582,EBC2096,2010,2010-2011,7.5
1592582,SSC2048,2010,2010-2011,8.8
1592582,EBC2093,2010,2010-2011,9
1592582,EBC2119,2010,2010-2011,9
1592582,SCI2019,2010,2010-2011,7
1592582,CAP3000,2010,2010-2011,7.9
1592582,EBC2117,2010,2010-2011,7
1847276,HUM2003,2010,2010-2011,7.3
1847276,SSC3010,2010,2010-2011,7.7
1847276,SCI2034,2010,2010-2011,7.9
1847276,PRO2004,2010,2010-2011,7.7
1847276,HUM3045,2010,2010-2011,7.6
1847276,SSC1025,2010,2010-2011,2.7
1847276,SSC2038,2010,2010-2011,6.4
1847276,CAP3000,2010,2010-2011,7.8
1847276,SSC2022,2010,2010-2011,6.9
1847276,SSC2050,2010,2010-2011,7.8
1847276,SKI2007,2010,2010-2011,7.6
1847300,SKI2065,2010,2010-2011,7.5
1847300,SSC1009,2010,2010-2011,8.5
1847300,SSC3036,2010,2010-2011,6.7
1847300,HUM3045,2010,2010-2011,7.2
1847300,HUM3045,2010,2010-2011,4.3
1847300,SKI3002,2010,2010-2011,8.5
1847300,SSC2049,2010,2010-2011,8.4
1847300,PRO2004,2010,2010-2011,8.1
1847300,SAS3001,2010,2010-2011,8
1847300,SAS3002,2010,2010-2011,9
1847300,SAS3003,2010,2010-2011,7.5
1847300,SAS3004,2010,2010-2011,9
1847324,COR1003,2010,2010-2011,1.4
1847324,SKI2049,2010,2010-2011,3.1
1847324,SSC3045,2010,2010-2011,8.1
1847324,SSC1026,2010,2010-2011,5.7
1847324,SSC2049,2010,2010-2011,8.4
1847324,PRO3008,2010,2010-2011,7.1
1847324,SAH1001,2010,2010-2011,7.5
1847324,SAS2001,2010,2010-2011,7.5
1847324,SAS2002,2010,2010-2011,7
1847324,SAS3001,2010,2010-2011,7
1847324,SAS3002,2010,2010-2011,7
1847414,SCI2012,2010,2010-2011,8.9
1847414,SKI2085,2010,2010-2011,8.4
1847414,SSC3048,2010,2010-2011,7.9
1847414,SSC3015,2010,2010-2011,8
1847414,SSC3040,2010,2010-2011,8.2
1847414,SKI3052,2010,2010-2011,8.2
1847414,PRO3009,2010,2010-2011,8.7
1847414,SAE0001,2010,2010-2011,9
1847414,SAE0002,2010,2010-2011,9
1847438,COR1003,2010,2010-2011,7.1
1847438,SSC3023,2010,2010-2011,7.8
1847438,SKI2007,2010,2010-2011,7.8
1847438,COR1002,2010,2010-2011,6.8
1847438,SCI3046,2010,2010-2011,7.8
1847438,SCI3046,2010,2010-2011,3
1847438,SKI2084,2010,2010-2011,9
1847438,PRO2003,2010,2010-2011,8.3
1847438,SAE0001,2010,2010-2011,8.5
1847438,SAE0002,2010,2010-2011,8.5
1847438,SAE0003,2010,2010-2011,9
1847438,SAE0004,2010,2010-2011,8.5
1847543,SKI2049,2010,2010-2011,6.7
1847543,SSC3030,2010,2010-2011,6.1
1847543,SSC3036,2010,2010-2011,6
1847543,COR1002,2010,2010-2011,5.5
1847543,SKI3002,2010,2010-2011,2.5
1847543,SSC3037,2010,2010-2011,7.4
1847543,PRO2003,2010,2010-2011,6.2
1847543,SKI2007,2010,2010-2011,6.3
1847543,SCI2012,2010,2010-2011,3.5
1847543,SCI2012,2010,2010-2011,4.8
1847543,SSC2039,2010,2010-2011,6.4
1847543,SSC3032,2010,2010-2011,5.7
1847543,SSC3002,2010,2010-2011,5.9
1847543,SKI2084,2010,2010-2011,8
1847543,PRO3008,2010,2010-2011,8.2
1847591,SKI3050,2010,2010-2011,7.6
1847591,SSC2041,2010,2010-2011,8.3
1847591,SSC3036,2010,2010-2011,8.5
1847591,SKI3051,2010,2010-2011,7.7
1847591,SSC3012,2010,2010-2011,8.2
1847591,PRO3006,2010,2010-2011,7.5
1847591,SSC2028,2010,2010-2011,8.7
1847591,SSC2037,2010,2010-2011,8.6
1847591,SSC3038,2010,2010-2011,7.9
1847591,CAP3000,2010,2010-2011,8.6
1847591,SSC3040,2010,2010-2011,7.9
1847591,HUM1014,2010,2010-2011,8.6
1847615,COR1005,2010,2010-2011,7.9
1847615,HUM3019,2010,2010-2011,7.5
1847615,SSC3032,2010,2010-2011,7.4
1847615,SSC3040,2010,2010-2011,8.6
1847615,SAE0001,2010,2010-2011,8
1847615,SAE0002,2010,2010-2011,8
1847615,SAE0003,2010,2010-2011,8
1847615,SAE0004,2010,2010-2011,8
1847615,CAP3000,2010,2010-2011,8.2
1847672,SKI2085,2010,2010-2011,0
1847672,SCI2034,2010,2010-2011,0
1847696,COR1005,2010,2010-2011,8.7
1847696,SKI2049,2010,2010-2011,8.4
1847696,SSC3049,2010,2010-2011,9.7
1847696,COR1002,2010,2010-2011,9.6
1847696,SKI3002,2010,2010-2011,8.9
1847696,SSC3012,2010,2010-2011,8.2
1847696,PRO2004,2010,2010-2011,8.4
1847696,SSC1026,2010,2010-2011,9
1847696,SSC2038,2010,2010-2011,8.8
1847696,SSC2039,2010,2010-2011,8.4
1847696,CAP3000,2010,2010-2011,7.8
1847696,SSC3032,2010,2010-2011,9.4
1847696,SSC3002,2010,2010-2011,8.3
1848242,SKI2007,2010,2010-2011,7.2
1848242,SSC2025,2010,2010-2011,7.1
1848242,SSC3010,2010,2010-2011,8.1
1848242,HUM2022,2010,2010-2011,8.4
1848242,SKI2084,2010,2010-2011,8.1
1848242,SCI2034,2010,2010-2011,0.7
1848242,SCI2034,2010,2010-2011,3.1
1848242,PRO2004,2010,2010-2011,7.5
1848242,PRO2004,2010,2010-2011,4.7
1848242,SAH2001,2010,2010-2011,6.5
1848242,SAH2002,2010,2010-2011,9
1848242,SAH3001,2010,2010-2011,7.5
1848242,SAH3002,2010,2010-2011,9
1848242,SAS2001,2010,2010-2011,6.5
1848242,SIK2000,2010,2010-2011,8
1849601,HUM3036,2010,2010-2011,5.1
1849601,SKI3050,2010,2010-2011,6.1
1849601,HUM2046,2010,2010-2011,7.5
1849601,HUM2022,2010,2010-2011,2.8
1849601,SKI3051,2010,2010-2011,6.6
1849601,SCI1016,2010,2010-2011,6.6
1849601,PRO3006,2010,2010-2011,7.2
1849601,SCI2012,2010,2010-2011,5.6
1849601,SCI2012,2010,2010-2011,3.4
1849601,HUM2025,2010,2010-2011,6.2
1849601,SSC2042,2010,2010-2011,7.5
1849601,SSC2042,2010,2010-2011,4
1849601,SSC3048,2010,2010-2011,6.6
1849601,PRO2003,2010,2010-2011,7.3
1849601,EXT0001,2010,2010-2011,7
1849601,EXT0002,2010,2010-2011,6
1849601,EXT0003,2010,2010-2011,7
1849682,HUM2003,2010,2010-2011,8.7
1849682,SSC2041,2010,2010-2011,8.6
1849682,COR1002,2010,2010-2011,9.4
1849682,SKI3051,2010,2010-2011,9.3
1849682,SSC2028,2010,2010-2011,8.6
1849682,PRO3006,2010,2010-2011,8.5
1849682,SKI3050,2010,2010-2011,8
1849682,SSC2018,2010,2010-2011,9.1
1849682,SSC3038,2010,2010-2011,8.8
1849682,CAP3000,2010,2010-2011,9
1849682,SCI1006,2010,2010-2011,8.8
1849682,SSC3040,2010,2010-2011,8.5
1594931,COR1005,2010,2010-2011,8.1
1594931,SSC2043,2010,2010-2011,7.6
1594931,SSC3033,2010,2010-2011,9.6
1594931,HUM1007,2010,2010-2011,8.5
1594931,PRO2003,2010,2010-2011,9.4
1594931,UGR2001,2010,2010-2011,8.6
1594931,SSC3048,2010,2010-2011,9
1594931,CAP3000,2010,2010-2011,8.7
1594931,SSC2008,2010,2010-2011,7.9
1849706,SCI2012,2010,2010-2011,7.4
1849706,SSC3023,2010,2010-2011,7.3
1849706,SSC3040,2010,2010-2011,8.2
1849706,HUM3046,2010,2010-2011,9
1849706,CAP3000,2010,2010-2011,8.1
1849706,SAE0001,2010,2010-2011,9
1849706,SAE0002,2010,2010-2011,9
1849706,SAE0003,2010,2010-2011,9
1849706,SAE0004,2010,2010-2011,9
1849706,SAE0005,2010,2010-2011,9
1849706,SAE0006,2010,2010-2011,9
1849706,SAE0007,2010,2010-2011,9
1849778,COR1005,2010,2010-2011,6.5
1849778,SSC3038,2010,2010-2011,7.5
1849778,SSC2008,2010,2010-2011,6.9
1849778,SSC2051,2010,2010-2011,9
1849778,CAP3000,2010,2010-2011,6.1
1849778,SAE0001,2010,2010-2011,7
1849778,SAE0002,2010,2010-2011,5.5
1849778,SAE0003,2010,2010-2011,8
1849778,SAE0004,2010,2010-2011,7.5
1849778,SAE0005,2010,2010-2011,7.5
1849778,SAE0006,2010,2010-2011,6
1849820,SCI2012,2010,2010-2011,5.8
1849820,SKI2007,2010,2010-2011,7
1849820,COR1002,2010,2010-2011,5.5
1849820,COR1004,2010,2010-2011,7
1849820,PRO2004,2010,2010-2011,8.2
1849820,SSC2018,2010,2010-2011,7.8
1849820,SKI2083,2010,2010-2011,7.9
1849820,SAE0001,2010,2010-2011,6
1849820,SAE0002,2010,2010-2011,6
1849844,PRO2003,2010,2010-2011,8.5
1849844,EBC2041,2010,2010-2011,6.5
1849844,COR1003,2010,2010-2011,7.2
1849844,COR1002,2010,2010-2011,7
1849844,CAP3000,2010,2010-2011,8.7
1849844,SKI2085,2010,2010-2011,7
1849844,SAE0001,2010,2010-2011,7
1849844,SAE0003,2010,2010-2011,7.5
1849844,SAE0004,2010,2010-2011,8
1849844,SAE0005,2010,2010-2011,7.5
1849844,SAE0002,2010,2010-2011,7.5
1849844,EXT0001,2010,2010-2011,8
1850750,HUM2003,2010,2010-2011,7.8
1850750,SSC2041,2010,2010-2011,7.4
1850750,SKI2050,2010,2010-2011,6.6
1850750,HUM3040,2010,2010-2011,7.5
1850750,SKI3002,2010,2010-2011,5.8
1850750,SSC3044,2010,2010-2011,8
1850750,PRO3008,2010,2010-2011,7.8
1850750,HUM3019,2010,2010-2011,7.5
1850750,SSC3015,2010,2010-2011,6
1850750,IER3002,2010,2010-2011,8
1850750,SKI2049,2010,2010-2011,7.3
1850750,PRO2004,2010,2010-2011,8.1
1850774,SSC2019,2010,2010-2011,6.5
1850774,SSC3010,2010,2010-2011,6.6
1850774,COR1002,2010,2010-2011,6.5
1850774,SKI3051,2010,2010-2011,7.3
1850774,SCI1016,2010,2010-2011,5.5
1850774,PRO3006,2010,2010-2011,7.2
1850774,SKI3050,2010,2010-2011,7.2
1850774,SSC3023,2010,2010-2011,6.3
1850774,SSC3038,2010,2010-2011,6.6
1850774,CAP3000,2010,2010-2011,7.3
1850774,SCI3046,2010,2010-2011,5.5
1850774,SSC2050,2010,2010-2011,6.7
1850903,EBC2041,2010,2010-2011,7
1850903,COR1003,2010,2010-2011,6.4
1850903,EBC2043,2010,2010-2011,7
1850903,SAE0001,2010,2010-2011,6
1850903,SAE0002,2010,2010-2011,8.5
1850903,SAE0003,2010,2010-2011,9
1850903,SAE0004,2010,2010-2011,6
1850903,SAE0005,2010,2010-2011,8
1850903,CAP3000,2010,2010-2011,8.5
1850903,EXT0004,2010,2010-2011,7
1279451,SSC3045,2010,2010-2011,7.4
1279451,SSC2049,2010,2010-2011,7.9
1279451,CAP3000,2010,2010-2011,7.7
1279451,COR1003,2010,2010-2011,5.6
1279451,EBC2065,2010,2010-2011,8
1279451,EBC2030,2010,2010-2011,8
1279451,SSC3048,2010,2010-2011,6.5
1597466,SKI3050,2010,2010-2011,6.6
1597466,SCI1009,2010,2010-2011,6.1
1597466,SSC3030,2010,2010-2011,3.8
1597466,SKI3051,2010,2010-2011,7.9
1597466,SCI1016,2010,2010-2011,7
1597466,SSC3037,2010,2010-2011,7.7
1597466,PRO3006,2010,2010-2011,7.3
1597466,COR1002,2010,2010-2011,6.5
1597466,SSC2012,2010,2010-2011,2.6
1597466,SSC2012,2010,2010-2011,6.6
1597466,PRO1011,2010,2010-2011,7.4
1597466,HUM3034,2010,2010-2011,6.6
1597466,SSC3011,2010,2010-2011,2.4
1599524,SKI3050,2010,2010-2011,7.3
1599524,SSC2041,2010,2010-2011,7
1599524,SSC2025,2010,2010-2011,5.5
1599524,HUM1007,2010,2010-2011,7.3
1599524,SKI3051,2010,2010-2011,7.4
1599524,HUM1013,2010,2010-2011,6.8
1599524,PRO3006,2010,2010-2011,8
1599524,SSC2018,2010,2010-2011,7.3
1599524,SSC3023,2010,2010-2011,7
1599524,CAP3000,2010,2010-2011,7.7
1599524,COR1002,2010,2010-2011,7
1599524,COR1002,2010,2010-2011,3.5
1599524,SCI3046,2010,2010-2011,6.8
1283030,HUM2005,2010,2010-2011,5.8
1283030,SCI2018,2010,2010-2011,2.1
1283030,SCI2018,2010,2010-2011,0.7
1283030,CAP3000,2010,2010-2011,7.5
1283030,CAP3000,2010,2010-2011,4.7
1283030,COR1002,2010,2010-2011,4.5
1283030,COR1002,2010,2010-2011,1.3
1283030,SKI1009,2010,2010-2011,5.5
1283030,SKI1009,2010,2010-2011,2.1
1283030,HUM2021,2010,2010-2011,6
1283030,HUM3034,2010,2010-2011,6.3
1283030,HUM3034,2010,2010-2011,5.3
1283030,SKI2005,2010,2010-2011,0
1283030,SKI2005,2010,2010-2011,7
1283030,COR1002,2010,2010-2011,2
1283030,COR1002,2010,2010-2011,2.8
1283030,SCI1006,2010,2010-2011,1.3
1283030,SCI1006,2010,2010-2011,2.4
1286261,SKI2065,2010,2010-2011,7.3
1286261,SSC2043,2010,2010-2011,3.2
